UserId,Condition,Scenario,Direction,TimeStamp,DtInMs,ConWPosX,ConWPosY,ConWPosZ,ConPosX,ConPosY,ConPosZ,ConRotX,ConRotY,ConRotZ,IsHit,DotId,HitPosX,HitPosY,HitPosZ
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.60,0,1.662925,0.8688582,-1.054154,-0.5796533,0.8688582,-0.2769714,359.4101,267.9584,359.7475,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.62,0,1.662805,0.8689148,-1.054092,-0.5797833,0.8689148,-0.2769351,359.4175,267.957,359.7428,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.62,0,1.662805,0.8689148,-1.054092,-0.5797833,0.8689148,-0.2769351,359.4175,267.957,359.7428,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.64,0,1.662606,0.8690754,-1.054473,-0.5799025,0.8690754,-0.2773477,359.4115,267.9593,359.7626,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.64,0,1.662485,0.8691012,-1.054567,-0.5800024,0.8691012,-0.2774639,359.4142,267.9605,359.76,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.65,0,1.662361,0.8690184,-1.054928,-0.5800526,0.8690184,-0.2778423,359.4088,267.9554,359.7516,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.67,0,1.661982,0.8688202,-1.055459,-0.5803178,0.8688202,-0.2784378,359.417,267.951,359.7417,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.68,0,1.661728,0.8687976,-1.055695,-0.5805196,0.8687976,-0.2787201,359.4136,267.9507,359.7495,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.69,0,1.661468,0.8688328,-1.055856,-0.5807431,0.8688328,-0.2789295,359.4235,267.9354,359.7377,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.71,0,1.661038,0.8688333,-1.055924,-0.5811508,0.8688333,-0.2790823,359.4279,267.9257,359.7349,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.72,0,1.660725,0.8688397,-1.056218,-0.5813991,0.8688397,-0.279432,359.4283,267.9166,359.7383,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.73,0,1.660131,0.8689324,-1.056638,-0.5818974,0.8689324,-0.2799621,359.424,267.92,359.7271,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.74,0,1.65971,0.8689681,-1.056974,-0.5822434,0.8689681,-0.280375,359.4213,267.9105,359.7322,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.75,0,1.659373,0.8689876,-1.057203,-0.5825275,0.8689876,-0.2806664,359.4312,267.919,359.7256,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.76,0,1.658908,0.8690009,-1.057696,-0.5828854,0.8690009,-0.2812426,359.4252,267.9321,359.7149,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.77,0,1.658465,0.8689964,-1.058073,-0.5832448,0.8689964,-0.2817,359.4297,267.948,359.7162,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.78,0,1.657764,0.8689399,-1.058856,-0.5837762,0.8689399,-0.2826064,359.4411,267.9801,359.7184,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.79,0,1.657266,0.8689365,-1.059701,-0.5840954,0.8689365,-0.2835336,359.4374,268.0025,359.7244,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.81,0,1.65665,0.8689983,-1.060488,-0.584543,0.8689983,-0.2844273,359.4357,268.0341,359.72,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.82,0,1.655922,0.8690231,-1.061278,-0.585099,0.8690231,-0.2853462,359.4313,268.057,359.7233,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.83,0,1.655217,0.8688948,-1.06218,-0.5856103,0.8688948,-0.2863713,359.4375,268.0531,359.7137,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.84,0,1.654421,0.8689143,-1.062971,-0.5862336,0.8689143,-0.2873046,359.4393,268.0612,359.7205,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.85,0,1.653513,0.8689829,-1.063931,-0.5869324,0.8689829,-0.2884259,359.4357,268.0551,359.7206,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.86,0,1.652511,0.8689787,-1.064827,-0.5877357,0.8689787,-0.2895031,359.4462,268.0228,359.7263,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.87,0,1.651544,0.8689129,-1.065587,-0.5885325,0.8689129,-0.2904402,359.456,268.0151,359.7247,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.88,0,1.650413,0.8688886,-1.066433,-0.5894725,0.8688886,-0.2914948,359.4516,267.981,359.7184,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.89,0,1.64907,0.8689294,-1.067177,-0.5906405,0.8689294,-0.2924907,359.4659,267.9455,359.7208,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.91,0,1.647811,0.8689679,-1.068011,-0.5917084,0.8689679,-0.2935588,359.4987,267.8837,359.7438,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.92,0,1.646584,0.8689548,-1.068891,-0.5927358,0.8689548,-0.2946655,359.4967,267.8424,359.743,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.93,0,1.645266,0.8689692,-1.069681,-0.5938701,0.8689692,-0.2957015,359.4963,267.8041,359.7362,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.94,0,1.643966,0.8689825,-1.070459,-0.5949891,0.8689825,-0.2967232,359.4963,267.7556,359.7415,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.95,0,1.64253,0.8689955,-1.071228,-0.5962432,0.8689955,-0.2977626,359.5009,267.688,359.7526,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.96,0,1.641267,0.8691064,-1.071825,-0.5973629,0.8691064,-0.2985988,359.5065,267.619,359.7501,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.97,0,1.639976,0.8691372,-1.072533,-0.5984874,0.8691372,-0.2995495,359.5062,267.5495,359.7602,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.98,0,1.638724,0.8691819,-1.072989,-0.5996232,0.8691819,-0.3002454,359.5001,267.4743,359.7503,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:54.99,0,1.63732,0.8691614,-1.073474,-0.6009024,0.8691614,-0.3009996,359.5066,267.3848,359.7563,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.01,0,1.635881,0.8690969,-1.074169,-0.6021742,0.8690969,-0.3019676,359.511,267.2883,359.7684,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.02,0,1.634595,0.8690501,-1.074611,-0.6033472,0.8690501,-0.302657,359.5067,267.1733,359.7682,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.03,0,1.633361,0.8689852,-1.075112,-0.6044567,0.8689852,-0.303393,359.4979,267.0653,359.7712,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.04,0,1.631994,0.8690139,-1.07545,-0.6057284,0.8690139,-0.3039961,359.5023,266.9334,359.7709,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.05,0,1.630783,0.8691212,-1.075915,-0.6068236,0.8691212,-0.3046927,359.5027,266.8078,359.7806,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.06,0,1.629461,0.8691437,-1.076193,-0.6080639,0.8691437,-0.3052284,359.5004,266.6784,359.7841,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.07,0,1.627728,0.8691745,-1.076788,-0.6096432,0.8691745,-0.3061558,359.5027,266.546,359.7935,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.08,0,1.626531,0.8693032,-1.076905,-0.6107932,0.8693032,-0.3065087,359.5085,266.4162,359.8053,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.10,0,1.625094,0.8690645,-1.076811,-0.6122205,0.8690645,-0.3067029,359.5092,266.2747,359.8018,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.11,0,1.623647,0.869121,-1.076797,-0.6136414,0.869121,-0.3069771,359.518,266.1122,359.7989,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.12,0,1.622342,0.86915,-1.07687,-0.6149053,0.86915,-0.3073079,359.516,265.9688,359.7997,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.13,0,1.621238,0.8691964,-1.076995,-0.6159628,0.8691964,-0.3076504,359.5154,265.8112,359.7926,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.14,0,1.619874,0.8691276,-1.077188,-0.6172607,0.8691276,-0.3081109,359.5184,265.6653,359.8018,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.15,0,1.618889,0.8690905,-1.077443,-0.6181757,0.8690905,-0.3085567,359.5057,265.5092,359.8025,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.16,0,1.617583,0.8690442,-1.077594,-0.6194255,0.8690442,-0.3089651,359.5014,265.3697,359.8169,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.16,0,1.617583,0.8690442,-1.077594,-0.6194255,0.8690442,-0.3089651,359.5014,265.3697,359.8169,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.18,0,1.616436,0.8689356,-1.077517,-0.6205642,0.8689356,-0.3091172,359.4956,265.2049,359.8177,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.19,0,1.615174,0.8688986,-1.07736,-0.6218331,0.8688986,-0.3092144,359.5008,265.0521,359.8262,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.20,0,1.613984,0.8689501,-1.077142,-0.6230426,0.8689501,-0.3092374,359.4957,264.8809,359.8319,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.21,0,1.612775,0.8689504,-1.077018,-0.6242518,0.8689504,-0.3093567,359.5067,264.7044,359.8297,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.22,0,1.611623,0.8689724,-1.076706,-0.6254424,0.8689724,-0.3092801,359.5138,264.51,359.8345,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.23,0,1.610436,0.8690334,-1.076487,-0.6266498,0.8690334,-0.3093023,359.5063,264.3286,359.8306,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.24,0,1.60934,0.8692239,-1.076117,-0.6277972,0.8692239,-0.3091573,359.515,264.1462,359.8253,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.25,0,1.6083,0.8691517,-1.075845,-0.6288707,0.8691517,-0.3090974,359.5217,263.9614,359.8249,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.27,0,1.607304,0.869211,-1.075606,-0.6298946,0.869211,-0.3090619,359.5335,263.7743,359.8219,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.28,0,1.606257,0.869222,-1.075288,-0.6309837,0.869222,-0.3089578,359.5278,263.5864,359.8261,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.29,0,1.605278,0.8692012,-1.07503,-0.6319942,0.8692012,-0.3089006,359.5352,263.4069,359.8265,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.30,0,1.60432,0.8693516,-1.074663,-0.6330058,0.8693516,-0.3087312,359.5243,263.2475,359.8312,FALSE,0,0,0,0
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.31,1.22,1.603228,0.8692755,-1.074381,-0.6341321,0.8692755,-0.308672,359.526,263.0756,359.8266,TRUE,39,1.604389,1.002453,-1.074695
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.32,1.22,1.60228,0.8693285,-1.07405,-0.635127,0.8693285,-0.3085364,359.5233,262.9085,359.8331,FALSE,39,1.603357,0.9998951,-1.074441
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.33,1.22,1.601217,0.8692405,-1.073739,-0.6362309,0.8692405,-0.3084429,359.5262,262.7569,359.833,FALSE,39,1.602457,0.9987342,-1.074132
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.34,1.22,1.600171,0.869045,-1.07338,-0.6373277,0.869045,-0.3082997,359.5312,262.6249,359.8318,FALSE,39,1.601446,0.9978569,-1.073846
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.35,1.22,1.599211,0.8690469,-1.073093,-0.638325,0.8690469,-0.3082087,359.5408,262.463,359.8343,FALSE,39,1.600449,0.9972578,-1.073511
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.37,1.22,1.598166,0.8688467,-1.072723,-0.6394238,0.8688467,-0.3080542,359.5557,262.3144,359.835,FALSE,39,1.599531,0.9968847,-1.073244
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.38,1.22,1.597279,0.8688256,-1.072423,-0.6403525,0.8688256,-0.3079372,359.5641,262.167,359.8387,FALSE,39,1.59853,0.9966443,-1.072896
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.39,1.22,1.59643,0.8688937,-1.072166,-0.6412353,0.8688937,-0.3078541,359.5659,262.0358,359.8425,FALSE,39,1.597677,0.9965615,-1.072613
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.40,1.22,1.595732,0.8689052,-1.07175,-0.6420019,0.8689052,-0.307585,359.5767,261.9028,359.8518,FALSE,39,1.596858,0.996581,-1.072372
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.41,1.22,1.595156,0.8688582,-1.071542,-0.6426074,0.8688582,-0.3074961,359.5777,261.7731,359.8568,FALSE,39,1.596184,0.9967103,-1.071967
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.42,1.22,1.594411,0.8690507,-1.071241,-0.6433984,0.8690507,-0.3073493,359.5928,261.6445,359.8516,FALSE,39,1.595627,0.9968502,-1.07177
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.43,1.22,1.594032,0.8690253,-1.070985,-0.6438201,0.8690253,-0.3071738,359.5885,261.5496,359.8516,FALSE,39,1.594903,0.9971218,-1.07148
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.44,1.22,1.593621,0.8690585,-1.070729,-0.6442742,0.8690585,-0.3070047,359.5799,261.4288,359.8521,FALSE,39,1.594536,0.9973307,-1.07123
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.46,1.22,1.593302,0.8690595,-1.070439,-0.6446439,0.8690595,-0.306784,359.5837,261.348,359.8517,FALSE,39,1.594136,0.9975941,-1.070979
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.47,1.22,1.593023,0.869116,-1.070292,-0.6449467,0.869116,-0.3066952,359.5704,261.2687,359.8727,FALSE,39,1.593827,0.9978704,-1.070694
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.48,1.22,1.592853,0.8691381,-1.070086,-0.6451547,0.8691381,-0.3065272,359.577,261.215,359.8707,FALSE,39,1.592911,0.9987194,-1.070237
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.49,1.22,1.592703,0.8691698,-1.069893,-0.6453399,0.8691698,-0.3063674,359.5794,261.162,359.8734,FALSE,39,1.592753,0.9989815,-1.070037
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.50,1.22,1.592671,0.8693421,-1.069727,-0.6454048,0.8693421,-0.3062115,359.5701,261.1216,359.8784,FALSE,39,1.592614,0.9992459,-1.069849
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.51,1.22,1.592613,0.8691726,-1.069377,-0.6455312,0.8691726,-0.3058803,359.5623,261.0934,359.879,FALSE,39,1.592581,0.999408,-1.069683
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.52,1.22,1.592641,0.8691981,-1.069029,-0.6455728,0.8691981,-0.3055332,359.5572,261.0737,359.875,FALSE,39,1.592524,0.9997835,-1.069334
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.53,1.22,1.59279,0.8692195,-1.068779,-0.6454768,0.8692195,-0.3052591,359.5528,261.0636,359.8798,FALSE,39,1.592544,1.000134,-1.068981
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.54,1.22,1.593114,0.8694263,-1.068823,-0.6451498,0.8694263,-0.3052371,359.5312,261.0394,359.8858,FALSE,39,1.592675,1.000292,-1.068723
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.55,1.22,1.593375,0.8694785,-1.068601,-0.6449381,0.8694785,-0.3049679,359.5301,261.0331,359.8867,FALSE,39,1.593634,0.9990368,-1.069074
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.57,1.22,1.593749,0.8692544,-1.068481,-0.6445956,0.8692544,-0.3047762,359.5291,261.0261,359.8876,FALSE,39,1.593886,0.9990703,-1.068847
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.58,1.22,1.593856,0.8691352,-1.068541,-0.6444787,0.8691352,-0.3048138,359.5237,261.0253,359.8965,FALSE,39,1.59425,0.9989615,-1.068722
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.59,1.22,1.594209,0.8691607,-1.068444,-0.6441522,0.8691607,-0.304648,359.5021,261.0158,359.8923,FALSE,39,1.594356,0.9988484,-1.068781
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.60,1.22,1.594482,0.8694882,-1.068179,-0.6439373,0.8694882,-0.3043338,359.5036,261.0129,359.8791,FALSE,39,1.594697,0.9987701,-1.068677
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.61,1.22,1.594818,0.869197,-1.067832,-0.6436776,0.869197,-0.3039271,359.4928,261.008,359.877,FALSE,39,1.594956,0.9989139,-1.068405
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.62,1.22,1.595128,0.8692052,-1.067623,-0.6434152,0.8692052,-0.3036605,359.4961,260.9872,359.8714,FALSE,39,1.595283,0.9991517,-1.068053
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.63,1.22,1.595349,0.8691016,-1.067303,-0.6432624,0.8691016,-0.3033028,359.4928,260.9692,359.8709,FALSE,39,1.595581,0.9992929,-1.067838
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.64,1.22,1.595622,0.8690146,-1.067125,-0.6430303,0.8690146,-0.3030741,359.4785,260.9485,359.8732,FALSE,39,1.595794,0.9996387,-1.067513
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.65,1.22,1.596041,0.8690239,-1.066592,-0.6427252,0.8690239,-0.3024692,359.4802,260.9309,359.8756,FALSE,39,1.596058,0.999822,-1.06733
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.67,1.22,1.596134,0.8689862,-1.066125,-0.6427277,0.8689862,-0.301993,359.4679,260.8936,359.874,FALSE,39,1.59646,1.000649,-1.066789
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.68,1.22,1.596262,0.8690276,-1.065811,-0.6426642,0.8690276,-0.3016589,359.467,260.8552,359.8656,FALSE,39,1.596548,1.001801,-1.066319
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.69,1.22,1.596475,0.8690646,-1.065534,-0.6425111,0.8690646,-0.3013452,359.4729,260.8116,359.8658,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.70,1.22,1.596571,0.8690737,-1.065246,-0.6424736,0.8690737,-0.3010444,359.4693,260.7645,359.8654,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.71,1.22,1.596761,0.868991,-1.065015,-0.642334,0.868991,-0.3007799,359.4617,260.7224,359.8652,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.72,1.22,1.596908,0.869023,-1.064891,-0.6422145,0.869023,-0.3006298,359.4582,260.6786,359.8674,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.73,1.22,1.596933,0.8690423,-1.064674,-0.6422332,0.8690423,-0.3004121,359.4649,260.6442,359.8681,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.74,1.22,1.596988,0.8689998,-1.06452,-0.6422095,0.8689998,-0.3002496,359.4522,260.6146,359.8668,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.77,1.22,1.596923,0.8689617,-1.064557,-0.6422664,0.8689617,-0.3002995,359.4609,260.5652,359.8859,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.78,1.22,1.596922,0.8689888,-1.064519,-0.642275,0.8689888,-0.3002616,359.4642,260.5572,359.879,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.79,1.22,1.596826,0.8689892,-1.064587,-0.6423548,0.8689892,-0.300348,359.4469,260.5576,359.8825,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.80,1.22,1.596833,0.8689268,-1.064697,-0.6423261,0.8689268,-0.3004542,359.4786,260.5389,359.8873,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.80,1.22,1.596833,0.8689268,-1.064697,-0.6423261,0.8689268,-0.3004542,359.4786,260.5389,359.8873,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.83,1.22,1.596629,0.8690219,-1.065042,-0.6424577,0.8690219,-0.3008323,359.4733,260.6227,359.881,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.84,1.22,1.596629,0.8690219,-1.065042,-0.6424577,0.8690219,-0.3008323,359.4733,260.6227,359.881,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.85,1.22,1.596489,0.868857,-1.065288,-0.642546,0.868857,-0.301102,359.4647,260.6785,359.8818,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.86,1.22,1.596339,0.8688471,-1.065721,-0.6426064,0.8688471,-0.3015557,359.4862,260.7237,359.8889,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.87,1.22,1.596304,0.8688132,-1.06598,-0.6425901,0.8688132,-0.3018163,359.4807,260.7762,359.8918,FALSE,39,1.596669,1.003453,-1.066001
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.88,1.22,1.596118,0.8689042,-1.06623,-0.6427221,0.8689042,-0.3020985,359.4942,260.8387,359.9025,FALSE,39,1.596712,1.002308,-1.06617
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.90,1.22,1.596106,0.8689681,-1.067244,-0.6425323,0.8689681,-0.3030947,359.4789,260.993,359.9071,FALSE,39,1.596563,1.000355,-1.066934
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.91,1.22,1.59614,0.8688307,-1.067824,-0.6423832,0.8688307,-0.3036566,359.4871,261.0698,359.924,FALSE,39,1.596525,0.9995709,-1.067441
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.92,1.22,1.596028,0.8689672,-1.068416,-0.6423754,0.8689672,-0.3042587,359.4839,261.156,359.9254,FALSE,39,1.596562,0.9988676,-1.068023
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.93,1.22,1.595991,0.869054,-1.068981,-0.6422996,0.869054,-0.3048202,359.483,261.2544,359.9258,FALSE,39,1.596455,0.9983135,-1.068618
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.94,1.22,1.595985,0.8690371,-1.069499,-0.642202,0.8690371,-0.3053292,359.481,261.3452,359.919,FALSE,39,1.59642,0.9978796,-1.069185
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.95,1.22,1.596041,0.8689784,-1.070069,-0.6420333,0.8689784,-0.305876,359.4691,261.4408,359.9236,FALSE,39,1.596417,0.9975469,-1.069705
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.96,1.22,1.596054,0.8688342,-1.070604,-0.641915,0.8688342,-0.3063976,359.461,261.545,359.9246,FALSE,39,1.596475,0.997241,-1.070275
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.97,1.22,1.596107,0.8688822,-1.071089,-0.6417657,0.8688822,-0.3068626,359.4817,261.6118,359.9247,FALSE,39,1.59649,0.9970111,-1.070812
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.98,1.22,1.596039,0.8689152,-1.071501,-0.6417508,0.8689152,-0.3072802,359.4801,261.719,359.92,FALSE,39,1.596544,0.9968406,-1.071298
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.99,1.22,1.596079,0.8690358,-1.071945,-0.6416236,0.8690358,-0.307707,359.4844,261.8339,359.935,FALSE,39,1.596479,0.9967338,-1.071712
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:56.01,1.22,1.595999,0.8690577,-1.072341,-0.6416222,0.8690577,-0.3081114,359.4872,261.9302,359.9255,FALSE,39,1.596517,0.9966367,-1.072155
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:56.02,1.22,1.59619,0.8691152,-1.072791,-0.6413459,0.8691152,-0.3085139,359.4842,262.0515,359.9183,FALSE,39,1.596442,0.9965845,-1.072555
